id,app_name,package_name,date_of_analysis,developer,category,number_of_downloads,data_safety_link,privacy_policy_link
248,Anonymous Chat - (Random Chat),kr.jungrammer.anonymous,15-09-2023,stranger.chat,Dating,100K+,https://play.google.com/store/apps/datasafety?id=kr.jungrammer.anonymous,https://strangerchat.io/policy/privacy-en-stranger-chat.html
249,Asian Pen Pals - Meet New Frie,com.apenpals.friends,15-09-2023,Dating & Social Network,Dating,50K+,https://play.google.com/store/apps/datasafety?id=com.apenpals.friends,https://apenpals.com/legal/privacy
250,Love Locket Photo Frames,com.ram.lovelocketframes,15-09-2023,RamkumarApps,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.ram.lovelocketframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html
251,AvoVietnam - Dating and chat,com.avodating.avovietnam.rnative,15-09-2023,Avo Dating,Dating,10K+,https://play.google.com/store/apps/datasafety?id=com.avodating.avovietnam.rnative,http://static.avodating.com/privacy-policy.html
252,Photo Editor & Image Filters,com.rstech.photo.editor.filters.fun.editpicture.effects.photoblend.blurphoto,15-09-2023,RamsonTech,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.rstech.photo.editor.filters.fun.editpicture.effects.photoblend.blurphoto,http://saanviaps.blogspot.com/2018/08/privacy-policy.html
253,Date Finder - Online Dating,com.dateinsfinder,15-09-2023,WTM Mobile,Dating,10K+,https://play.google.com/store/apps/datasafety?id=com.dateinsfinder,https://www.freeprivacypolicy.com/privacy/view/8857528a54a4b4b0f6494cd891d1e04d
254,HOARDING PHOTO FRAMES,com.ram.hoardingphotoframes,15-09-2023,RamkumarApps,Photography,500K+,https://play.google.com/store/apps/datasafety?id=com.ram.hoardingphotoframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html
255,Binoculars Model V11 Zoom Cam,com.binocularsmodel.v1145xzoomhd.cameraphotovideo,15-09-2023,Droid tech,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.binocularsmodel.v1145xzoomhd.cameraphotovideo,https://droidtech.site/privacy-policy/
256,Birthday Cake Frames,com.ram.birthdaycakeframes,15-09-2023,RamkumarApps,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.ram.birthdaycakeframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html
257,Happy Birthday & Love Sticker,com.bringsgame.hotstickers,15-09-2023,bringsgame,Dating,100K+,https://play.google.com/store/apps/datasafety?id=com.bringsgame.hotstickers,https://sites.google.com/view/bringsgamepolicy
258,Thai Romances - Thai Dating,com.thairomances.twa.en,15-09-2023,Skainet Limited,Dating,5K+,https://play.google.com/store/apps/datasafety?id=com.thairomances.twa.en,https://thairomances.com/privacy-policy
259,chat meet people make friends,schan.main,15-09-2023,Talkfi Inc.,Dating,1M+,https://play.google.com/store/apps/datasafety?id=schan.main,http://www.talkfi.net/terms/
260,Christmas Photo Editor,com.ram.christmasphotoeditor,15-09-2023,RamkumarApps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.ram.christmasphotoeditor,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html
261,Military Suit Photo Editor for,com.militaryapp.mailitarysuitformanandwoman,15-09-2023,Camponse Corporation,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.militaryapp.mailitarysuitformanandwoman,https://camponsecorporation.wordpress.com
262,Newyear Frames,com.ram.newyearframes,15-09-2023,RamkumarApps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.ram.newyearframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html
263,Man Leather Coat Photo Editor,com.dgt.leathercoat,15-09-2023,GD Techlab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.dgt.leathercoat,https://gdtechlab.wordpress.com/2019/09/23/privacy-policy/
264,Instant Camera FX Retro Filter,com.onemanwithcamera.instaretro,15-09-2023,Fragranze Apps Limited,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.onemanwithcamera.instaretro,http://www.fragranzeapps.com/PrivacyPolicy.html
265,Happy Newyear Frames,com.ram.happynewyearframes,15-09-2023,RamkumarApps,Photography,500K+,https://play.google.com/store/apps/datasafety?id=com.ram.happynewyearframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html
266,Valentine Day Photo Frame,com.sumeruskydevelopers.valentinelovecardphoto,15-09-2023,Sumeru Sky Developer,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.sumeruskydevelopers.valentinelovecardphoto,https://sumeruskydevelopers.blogspot.com/2022/06/privacy-policy.html
267,Thuluthin ثلثین خط الثلث‎,app.ir.adoos.thuluthin,15-09-2023,Ahmad Ramezannia,Photography,50K+,https://play.google.com/store/apps/datasafety?id=app.ir.adoos.thuluthin,https://www.privacypolicygenerator.info/live.php?token=DSlBVwTdNibZXXFkpN5dM93VhG8K5Pk0
268,tbc | dating: We arrange dates,io.sanvean.tbc,15-09-2023,Sanvean Limited,Dating,1K+,https://play.google.com/store/apps/datasafety?id=io.sanvean.tbc,https://tbcapp.co/privacy.html
269,Photo Effects,com.appspot.swisscodemonkeys.effectsfree,15-09-2023,AppTornado,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.appspot.swisscodemonkeys.effectsfree,https://www.appbrain.com/info/help/privacy/index.html
270,FWB: Friends with Benefits App,com.adult.friend.finder.friendswithbenifits.fwbapp,15-09-2023,Friends with Benefits App,Dating,50K+,https://play.google.com/store/apps/datasafety?id=com.adult.friend.finder.friendswithbenifits.fwbapp,https://www.gofwbapp.com/privacy.html
271,Mirchi - South Asian Dating,com.dating.mirchi,15-09-2023,Mirchi Inc.,Dating,10K+,https://play.google.com/store/apps/datasafety?id=com.dating.mirchi,https://mirchiapp.com/privacy-policy-2/
272,Muslim Cupid,au.com.meetmefreedatingapp.muslim,15-09-2023,Romantic Cupid,Dating,10K+,https://play.google.com/store/apps/datasafety?id=au.com.meetmefreedatingapp.muslim,https://www.aussietechnology.com/footer_privacypolicy.php?appName=muslim
273,Pak Flag Shirt Photo Editor,com.goshi.pakflag.flagshirt.flagonface,15-09-2023,Goshiapps,Photography,500K+,https://play.google.com/store/apps/datasafety?id=com.goshi.pakflag.flagshirt.flagonface,https://goshiweb.wordpress.com/2017/01/04/our-privacy-policy/
274,"Waiter: Less dating, more love",love.waiter.android,15-09-2023,Waiter dating,Dating,500K+,https://play.google.com/store/apps/datasafety?id=love.waiter.android,https://www.waiter.love/en/privacy.html
275,15 August Photo Editor,photoeditor.IndependenceDay.photo.august15dayphotoeditor,15-09-2023,PhotoSuitEditor,Photography,100K+,https://play.google.com/store/apps/datasafety?id=photoeditor.IndependenceDay.photo.august15dayphotoeditor,https://photosuiteditorprivacy.blogspot.com/2019/02/privacy-policy-we-collect-information.html
276,Christmas Photo Frames,com.Christmas.Photo.Frames.Background.Effects,15-09-2023,Mobi Softech,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.Christmas.Photo.Frames.Background.Effects,http://onex-28c2.kxcdn.com/moreapps/MobiSoftech-Privacy-Policy.html
277,Cartoon Photo Editor: Art,com.photopro.artfilter,15-09-2023,Fillog Studio,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.photopro.artfilter,https://sites.google.com/view/vegoo-privacy-policy
278,Photo frame,com.photoflower.photo.frame.collage,15-09-2023,video editor maker htt,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.photoflower.photo.frame.collage,https://sites.google.com/view/photovideomaker-slideshow
279,Pepper Chat,com.pepper.chat,15-09-2023,pepeer chat,Dating,5K+,https://play.google.com/store/apps/datasafety?id=com.pepper.chat,https://www.privacypolicygenerator.info/live.php?token=VhQadpkyVwX5NfQJMezTl2txT388LmKz
280,Around Find Friends Meet,zuchatapp.com,15-09-2023,Civarda Sevgili bul,Dating,500K+,https://play.google.com/store/apps/datasafety?id=zuchatapp.com,https://zuuchat.com/doc/privacy-policy.html
a,b,c,,,,,,
282,Find Love. Chat Now!,com.meetapp.free.loveme,15-09-2023,MeetApp Dating,Dating,500K+,https://play.google.com/store/apps/datasafety?id=com.meetapp.free.loveme,http://kazanlachani.com/terms/privacy.html
283,Marriage Photo Frames,com.ram.marriagephotoframes,15-09-2023,RamkumarApps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.ram.marriagephotoframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html
284,"Photo frame, Photo collage",com.editor.photo.flower.photoframe,15-09-2023,video maker pvd,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.editor.photo.flower.photoframe,https://sites.google.com/view/photoframe-photocollage-pvd
285,Join - Meet & Live chat,com.videochat.dateu.online,15-09-2023,sweet.dating.you,Dating,1M+,https://play.google.com/store/apps/datasafety?id=com.videochat.dateu.online,http://joinapp.ltd/privacyjoin.html
286,Photo Suit Editor&Fashion Suit,com.photo.suit.editor,15-09-2023,Crazy Softech Games,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.photo.suit.editor,http://onex-28c2.kxcdn.com/moreapps/CrazySoftech-Privacy-Policy.html
287,Passport Size Photo Maker,com.zmobileapps.passportphoto,15-09-2023,Z Mobile Apps,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.zmobileapps.passportphoto,https://zmobileapps.wordpress.com/
288,DruzeLink,com.druzelink,15-09-2023,DruzeLink,Dating,5K+,https://play.google.com/store/apps/datasafety?id=com.druzelink,https://druzelink.com/privacy
289,Edit Photos And Videos,com.tricore.newyear.fireworks,15-09-2023,Tri Core,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.tricore.newyear.fireworks,https://sites.google.com/site/tricoreapps/privacy-policy
290,Hijab Fashion Photo Frames,freeappshouse.hijab.fashion.photo.frames,15-09-2023,Freedom Apps House,Photography,100K+,https://play.google.com/store/apps/datasafety?id=freeappshouse.hijab.fashion.photo.frames,https://docs.google.com/document/d/e/2PACX-1vR-30NJ2cHJZ9BX16jqDVpC4CTmeP0its0UoCyIPMyIIiQiR2p4Dks-_RrRsiDf0cR-ZV6pJkT5bL8B/pub
291,دمج الصور والاغانى وصنع فيديو ‎,com.hafidabano.alkitaba.sowarmodhila,15-09-2023,hafidabano,Photography,500K+,https://play.google.com/store/apps/datasafety?id=com.hafidabano.alkitaba.sowarmodhila,http://newapparabic.blogspot.com/2017/05/privacy-policy.html
292,Pongal Photo Frames,com.ram.pongalframes,15-09-2023,RamkumarApps,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.ram.pongalframes,https://ramkumarapps.blogspot.com/2022/07/ramkumar-apps-privacy-policy.html
293,Love Photo Frame,com.Square.Photo.Frame.Collection.lovephotoframe,15-09-2023,Square Photo Frame Collection,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.Square.Photo.Frame.Collection.lovephotoframe,https://squarephotoframecollection.blogspot.com/2020/06/square-photo-frame-collection.html
294,Fitafy : Fitness Dating,com.fitfam.findr,15-09-2023,Fitafy,Dating,50K+,https://play.google.com/store/apps/datasafety?id=com.fitfam.findr,https://fitafy.com/privacy
295,Guardian Soulmates Online Dati,com.theguardian.soulmates,15-09-2023,Guardian News & Media Ltd,Dating,10K+,https://play.google.com/store/apps/datasafety?id=com.theguardian.soulmates,https://soulmates.theguardian.com/privacy
296,Photo Background Changer,com.wisdomlogix.background.remover.change.bg,15-09-2023,Wisdomlogix Solutions,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.wisdomlogix.background.remover.change.bg,https://wisdomlogix.com/app/background-remover/privacy-policy.html
297,Beauty Camera - Selfie Editor,com.camera.sweet.selfie.beauty.camera,15-09-2023,Roomb Apps,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.camera.sweet.selfie.beauty.camera,https://www.socem.com/PrivacyPolicy.html
298,Recolor - Change Colors,kalisohn.android.recolor,15-09-2023,kalisohn,Photography,100K+,https://play.google.com/store/apps/datasafety?id=kalisohn.android.recolor,https://kalisohn.wordpress.com/recolor-privacy-policy/
299,HD Photo Editor - Pic Editor,com.photoeditor.photocollage.hdphotoeditor,15-09-2023,G3G,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.photoeditor.photocollage.hdphotoeditor,https://entertaimentteam-de043.web.app/
300,Alovoa Lite,com.alovoa.alovoa_playstore,15-09-2023,alovoa.com TEAM,Dating,1K+,https://play.google.com/store/apps/datasafety?id=com.alovoa.alovoa_playstore,https://alovoa.com/privacy
301,Men Bike Photo Editor App,com.myphotoapps.photoeditorappmenbikenew,15-09-2023,My Photo Apps,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.myphotoapps.photoeditorappmenbikenew,https://myphotoapps461.blogspot.com/p/privacy-policy.html
302,Dual Photo Frames 2023,com.appdreams.dualphotoframes.photoframes.dual.hd.photo.frames.editor.unlimited,15-09-2023,AppDreams Media,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.appdreams.dualphotoframes.photoframes.dual.hd.photo.frames.editor.unlimited,https://sites.google.com/site/appdreamsmedia/home/privacy-policy
303,Photo Book Dual Photo Frame,dual.direction.photobookdualphotoframe,15-09-2023,True direction,Photography,1M+,https://play.google.com/store/apps/datasafety?id=dual.direction.photobookdualphotoframe,http://truedirection220.blogspot.in
304,Video Editor & Maker - InShot,com.camerasideas.instashot,15-09-2023,InShot Video Editor,Photography,500M+,https://play.google.com/store/apps/datasafety?id=com.camerasideas.instashot,http://inshotapp.com/website/InShotAndroid/privacypolicy.html
305,Women Doctor suit photo editor,com.mvltrapps.femaledoctorphotosuit,15-09-2023,MVLTR Apps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.mvltrapps.femaledoctorphotosuit,https://mvltrapps.com/privacy-policy.php
306,Photo Audio Video Album Creato,best.live_wallpapers.photo_audio_album,15-09-2023,Galaxy Launcher,Photography,1M+,https://play.google.com/store/apps/datasafety?id=best.live_wallpapers.photo_audio_album,https://sites.google.com/site/galaxylauncherapps/privacy-policy
307,Lightroom Photo & Video Editor,com.adobe.lrmobile,15-09-2023,Adobe,Photography,100M+,https://play.google.com/store/apps/datasafety?id=com.adobe.lrmobile,http://www.adobe.com/go/privacy_policy
308,B612 AI Photo&Video Editor,com.linecorp.b612.android,15-09-2023,SNOW Corporation,Photography,500M+,https://play.google.com/store/apps/datasafety?id=com.linecorp.b612.android,https://terms.snow.me/b612/PrivacyPolicy
309,Coffee Mug Photo Frames,com.krapps.coffeemugphotoframes,15-09-2023,KR Apps,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.krapps.coffeemugphotoframes,https://krapps.in/privacy-policy.html
310,Rotate + Flip Photo,com.nakashimaakio.fliprotateimage,15-09-2023,Photograph,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.nakashimaakio.fliprotateimage,https://photograph-app.blogspot.com/2022/07/rotateflip-photo-app-privacy-policy.html
311,Photo  Collage - Collage Maker,com.ff.photocollage.stickers,15-09-2023,Fun Factory Studio Apps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.ff.photocollage.stickers,https://funfactorystudioap.wixsite.com/ffsa
312,HD Zoom Camera,com.appbreakers.hdcamera,15-09-2023,Peakecorp Dev Team,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.appbreakers.hdcamera,http://www.peakecorp.com/privacy-policy-2.html
313,Open Camera,net.sourceforge.opencamera,15-09-2023,Mark Harman,Photography,50M+,https://play.google.com/store/apps/datasafety?id=net.sourceforge.opencamera,https://opencamera.org.uk/privacy_oc.html
314,Photoshop Express Photo Editor,com.adobe.psmobile,15-09-2023,Adobe,Photography,100M+,https://play.google.com/store/apps/datasafety?id=com.adobe.psmobile,http://www.adobe.com/privacy/policy.html
315,Remove Unwanted Object-Retouch,free.backgrounderaser.touchretouch.removeunwantedobject.unwantedcontent,15-09-2023,Facelover,Photography,500K+,https://play.google.com/store/apps/datasafety?id=free.backgrounderaser.touchretouch.removeunwantedobject.unwantedcontent,https://pinpoindev.blogspot.com/p/pin-point-pri.html
316,ToonMe - cartoons from photos,com.vicman.toonmeapp,15-09-2023,Linerock Investments LTD,Photography,50M+,https://play.google.com/store/apps/datasafety?id=com.vicman.toonmeapp,https://pho.to/privacy
317,Face editor magic face app,com.fastface.faceeditor,15-09-2023,FastFaceAI,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.fastface.faceeditor,https://sites.google.com/view/animeme-app/home
318,Phonto - Text on Photos,com.youthhr.phonto,15-09-2023,youthhr,Photography,50M+,https://play.google.com/store/apps/datasafety?id=com.youthhr.phonto,https://phon.to/privacy
a,b,c,,,,,,
a,b,c,,,,,,
321,Photo Editor Pro - Polish,photo.editor.photoeditor.photoeditorpro,15-09-2023,InShot Inc.,Photography,100M+,https://play.google.com/store/apps/datasafety?id=photo.editor.photoeditor.photoeditorpro,https://inshotapp.com/website/collage/policy.html
322,Body Editor & Shape Editor,roxannecrete.bodyshapephotoeditor.bodyretouch,15-09-2023,Roxanne Crete,Photography,100K+,https://play.google.com/store/apps/datasafety?id=roxannecrete.bodyshapephotoeditor.bodyretouch,https://docs.google.com/document/d/e/2PACX-1vRghYw7uquSiqMfc4qrqHveUFp3BYvVqg7vD7peiinB_KbHpV_O7QJzRlI1mEZUmRHTy7HG0AsJSRJf/pub
323,A+ Gallery - Photos & Videos,com.atomicadd.fotos,15-09-2023,AtomicAdd Team,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.atomicadd.fotos,https://atomicadd.com/html/privacy-policy.html
a,b,c,,,,,,
325,Photo Editor,com.iudesk.android.photo.editor,15-09-2023,dev.macgyver,PhotographyPlay Pass,50M+,https://play.google.com/store/apps/datasafety?id=com.iudesk.android.photo.editor,https://www.iudesk.com/photoeditor/privacy
326,Hijab Photo Editor,ladoapps.womengirlsinhijabphotoeditor.frame,15-09-2023,Lado Apps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=ladoapps.womengirlsinhijabphotoeditor.frame,https://docs.google.com/document/d/e/2PACX-1vRKZLkSeQL8EwnDbawDWOWG8NQd8kT6Q8K-2xqlsWdNpAeg_3rwBKMOejAKEsnCw3gNIGsPW2vk7Gg9/pub
327,Background Eraser,com.handycloset.android.eraser,15-09-2023,handyCloset Inc.,Photography,100M+,https://play.google.com/store/apps/datasafety?id=com.handycloset.android.eraser,https://privacy.handycloset.com
328,Book photo frames,com.mvltrapps.photoeditor.bookphotoframes,15-09-2023,MVLTR Apps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.mvltrapps.photoeditor.bookphotoframes,https://mvltrapps.com/privacy-policy.php
329,PicCollage: Grid Collage Maker,com.cardinalblue.piccollage.google,15-09-2023,"Cardinal Blue Software, Inc.",Photography,50M+,https://play.google.com/store/apps/datasafety?id=com.cardinalblue.piccollage.google,http://cardinalblue.com/privacy
330,Black and White Photo Editor,com.blackandwhite.colorfulleditor,15-09-2023,InfyOm Technologies,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.blackandwhite.colorfulleditor,https://assets.infyom.com/mobile-apps/ev-charging/privacypolicy.htm
331,NewProfilePic: Profile Picture,com.vicman.newprofilepic,15-09-2023,Linerock Investments  LTD,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.vicman.newprofilepic,https://pho.to/privacy
332,Baby Girl Suit Photo Editor,com.allsuit.babygirlsuit,15-09-2023,Allsuitmaster,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.allsuit.babygirlsuit,https://dikesh1989.pythonanywhere.com/static/extra/policy.html
333,Men Sherwani Photo Editor,com.allsuit.sherwanieditor,15-09-2023,Allsuitmaster,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.allsuit.sherwanieditor,https://dikesh1989.pythonanywhere.com/static/extra/policy.html
334,Cymera - Photo Editor Collage,com.cyworld.camera,15-09-2023,SK Communications,Photography,100M+,https://play.google.com/store/apps/datasafety?id=com.cyworld.camera,http://www.cymera.com/privacy/en
335,Valentine Love Photo Frame,pomcoonglala.photo.frame.valentine.love.collage,15-09-2023,PomCoongLaDev,Photography,100K+,https://play.google.com/store/apps/datasafety?id=pomcoonglala.photo.frame.valentine.love.collage,https://pomcoong.com/policy/pomcoongphotoframe.html
336,Heart Effect Video Maker,com.photoeffecteditor.hearteffect.videomaker,15-09-2023,Photo Effect Editor,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.photoeffecteditor.hearteffect.videomaker,https://sites.google.com/view/photoeffecteditor
337,Stylish Commando Suit Editor,com.stylish.commando.suiteditor.photoeditor.militarysuit.photomontage.pictureeditor.smilestudio,15-09-2023,smile studio,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.stylish.commando.suiteditor.photoeditor.militarysuit.photomontage.pictureeditor.smilestudio,https://sites.google.com/view/selfiesmilestudio/home
338,Film Maker Pro - Movie Maker,com.cerdillac.filmmaker,15-09-2023,cerdillac,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.cerdillac.filmmaker,http://www.tribiecommunity.com/pp.html
339,Video Maker with Songs & Photo,com.video.maker,15-09-2023,Multimedia Apps,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.video.maker,https://videostorymaker.wordpress.com/privacy-policy/
340,Before & After Collages,com.fotophillia.beforeaftercollages,15-09-2023,Fotophillia,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.fotophillia.beforeaftercollages,https://sites.google.com/view/beforeandaftercollages/home
341,Selfie Beauty Camera Editor,photo.editor.photoeditor.filtermaster,15-09-2023,Vedmet├© Downloader & Fast Video,Photography,5M+,https://play.google.com/store/apps/datasafety?id=photo.editor.photoeditor.filtermaster,https://sites.google.com/view/svssm-appsolution/home
342,Allshare Cast Screen Mirroring,screen.mirroring_for_all_tv.TV_Cast_Pro.for_Samsung_TV,15-09-2023,SCREEN MIRRORING APP,Photography,100K+,https://play.google.com/store/apps/datasafety?id=screen.mirroring_for_all_tv.TV_Cast_Pro.for_Samsung_TV,https://devmaapps.blogspot.com/2022/01/privacy-policy.html
343,"Adobe Photoshop Mix - Cut-out,",com.adobe.photoshopmix,15-09-2023,Adobe,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.adobe.photoshopmix,https://www.adobe.com/privacy/policy.html
344,Half Saree Face Changer,best.edtphoto.halfsaree_face_changer,15-09-2023,photo editing apps studio,Photography,50K+,https://play.google.com/store/apps/datasafety?id=best.edtphoto.halfsaree_face_changer,http://bestphotoeditingappspolicy.blogspot.in/2017/09/best-photo-editing-apps-privacy-policy.html
345,Village Photo Frames,com.krapps.villagephotoframes,15-09-2023,KR Apps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.krapps.villagephotoframes,https://krapps.in/privacy-policy.html
346,Change Hairstyle,droidconsulting.smarthairstylead,15-09-2023,Delka&Toni,Photography,1M+,https://play.google.com/store/apps/datasafety?id=droidconsulting.smarthairstylead,https://sites.google.com/view/love-christmas-privacy-policy/home
347,Boys Photo editor,girls.photo.editor.apps.boyuniform,15-09-2023,Girls Photo Editor,Photography,50K+,https://play.google.com/store/apps/datasafety?id=girls.photo.editor.apps.boyuniform,http://girlsphotoeditors.fun/Privacy-policy.html
348,GPS Map Camera,com.gpsmapcamera.geotagginglocationonphoto,15-09-2023,GPS Map Camera,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.gpsmapcamera.geotagginglocationonphoto,https://sites.google.com/view/gpsmapcameraapps/home
349,Fancy Shirt Photo Suit,com.allsuit.fancy.shirt.photosuit,15-09-2023,Allsuitmaster,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.allsuit.fancy.shirt.photosuit,https://dikesh1989.pythonanywhere.com/static/extra/policy.html
350,Man Suit Photo Editor,com.allsuit.man.suit.photos,15-09-2023,Allsuitmaster,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.allsuit.man.suit.photos,https://dikesh1989.pythonanywhere.com/static/extra/policy.html
351,Picuki - IG viewer anonymously,com.lanshark.picuki,15-09-2023,Colapanda,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.lanshark.picuki,https://lanshark.colapanda.com/privacy
352,Men Formal Shirt Photo Editor,com.allsuit.man.formal.shirt.photoeditor,15-09-2023,Allsuitmaster,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.allsuit.man.formal.shirt.photoeditor,https://dikesh1989.pythonanywhere.com/static/extra/policy.html
353,SNOW - AI Profile,com.campmobile.snow,15-09-2023,SNOW Corporation,Photography,100M+,https://play.google.com/store/apps/datasafety?id=com.campmobile.snow,https://terms.snow.me/snow/PrivacyPolicy
354,Echo MagicMirror Effect Filter,makstyle.bestechomagicmirroreffect,15-09-2023,Stylish Photo Apps,Photography,1M+,https://play.google.com/store/apps/datasafety?id=makstyle.bestechomagicmirroreffect,https://makstyleappsprivacy.blogspot.com/2020/11/privacy-policy.html
355,Pixajoy Photo Book,my.com.pixajoy,15-09-2023,Pixajoy,Photography,100K+,https://play.google.com/store/apps/datasafety?id=my.com.pixajoy,https://www.pixajoy.com.my/legal-stuff/privacy-policy
356,MomentCam Cartoons & Stickers,com.manboker.headportrait,15-09-2023,Eureka Studios,Photography,50M+,https://play.google.com/store/apps/datasafety?id=com.manboker.headportrait,https://mojipop.com/mcprivacypolicy.html
357,Happy New Year Frame 2023,com.mobileappsdunia.happynewyearframes,15-09-2023,Mobile Apps Dunia,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.mobileappsdunia.happynewyearframes,https://ssijmar.in/privacy-policy-new.html
358,OVF Editor,com.mutaeb.OVFEditor,15-09-2023,Mutaeb Alqahtani,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.mutaeb.OVFEditor,https://www.ovfeditor.com/privacy
359,Morning and Night Wishes,com.iraprotsak.morningnight,15-09-2023,protsakira,Photography,500K+,https://play.google.com/store/apps/datasafety?id=com.iraprotsak.morningnight,https://protsak2017.blogspot.com/2017/10/good-morning-night-wishes-privacy-policy.html
360,Monogram Maker,com.appone.monogram,15-09-2023,Appone Design,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.appone.monogram,https://uniqueappstudio.wixsite.com/unique/privacy-policy
361,FlipCam Video Recorder,com.flipcam,15-09-2023,Koushick Suriyanarayanan,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.flipcam,https://koushick123.github.io/FlipCam/
a,b,c,,,,,,
363,Photo Collage & Art Frame,com.westpoint.photoeditor.photocollage,15-09-2023,WestPoint Store,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.westpoint.photoeditor.photocollage,https://westpointstudio.wordpress.com/2021/03/30/privacy-policy/
a,b,c,,,,,,
365,Man Suit Camera,com.atsdev.mansuitcamera,15-09-2023,AT Software Developers,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.atsdev.mansuitcamera,https://atsoftdeveloper.wordpress.com/
366,Photo Editor - Collage Maker,photocollage.photoeditor.collagemaker,15-09-2023,Photo Editor & Collage Maker,Photography,50M+,https://play.google.com/store/apps/datasafety?id=photocollage.photoeditor.collagemaker,https://photoeditorapps.com/website/policy2.html
367,Man Jacket Photo Suit,com.sigmaappsolution.jacketphotosuit,15-09-2023,Millennium Creativity Apps,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.sigmaappsolution.jacketphotosuit,https://millenniumcreativityapps.blogspot.com/2022/06/privacy-policy.html
368,"PhotoLayers-Superimpose,Eraser",com.handycloset.android.photolayers,15-09-2023,handyCloset Inc.,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.handycloset.android.photolayers,https://privacy.handycloset.com
369,"Photo collage, photo frames, p",com.photocollage.photoframe.photofamily,15-09-2023,lock screen love,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.photocollage.photoframe.photofamily,https://sites.google.com/view/photocollage-frame
